Calculation1,City,County/State/ Territory,Measure Names,School,Uad Uc Ethn 6 Cat,Measure Values
UCLA COMMUNITY SCHOOL51662,Los Angeles,Los Angeles,app,UCLA COMMUNITY SCHOOL,All,9
UKIAH HIGH SCHOOL53580,Ukiah,Mendocino,enr,UKIAH HIGH SCHOOL,White,
UKIAH HIGH SCHOOL53580,Ukiah,Mendocino,adm,UKIAH HIGH SCHOOL,White,
UKIAH HIGH SCHOOL53580,Ukiah,Mendocino,app,UKIAH HIGH SCHOOL,White,7
UKIAH HIGH SCHOOL53580,Ukiah,Mendocino,enr,UKIAH HIGH SCHOOL,Asian,
UKIAH HIGH SCHOOL53580,Ukiah,Mendocino,adm,UKIAH HIGH SCHOOL,Asian,
UKIAH HIGH SCHOOL53580,Ukiah,Mendocino,app,UKIAH HIGH SCHOOL,Asian,5
UKIAH HIGH SCHOOL53580,Ukiah,Mendocino,enr,UKIAH HIGH SCHOOL,All,
UKIAH HIGH SCHOOL53580,Ukiah,Mendocino,adm,UKIAH HIGH SCHOOL,All,
UKIAH HIGH SCHOOL53580,Ukiah,Mendocino,app,UKIAH HIGH SCHOOL,All,15
ULYSSES S GRANT HIGH SCHOOL53633,Van Nuys,Los Angeles,enr,ULYSSES S GRANT HIGH SCHOOL,White,
ULYSSES S GRANT HIGH SCHOOL53633,Van Nuys,Los Angeles,adm,ULYSSES S GRANT HIGH SCHOOL,White,7
ULYSSES S GRANT HIGH SCHOOL53633,Van Nuys,Los Angeles,app,ULYSSES S GRANT HIGH SCHOOL,White,15
ULYSSES S GRANT HIGH SCHOOL53633,Van Nuys,Los Angeles,enr,ULYSSES S GRANT HIGH SCHOOL,All,
ULYSSES S GRANT HIGH SCHOOL53633,Van Nuys,Los Angeles,adm,ULYSSES S GRANT HIGH SCHOOL,All,8
ULYSSES S GRANT HIGH SCHOOL53633,Van Nuys,Los Angeles,app,ULYSSES S GRANT HIGH SCHOOL,All,22
UNION MINE HIGH SCHOOL50819,El Dorado,El Dorado,enr,UNION MINE HIGH SCHOOL,White,
UNION MINE HIGH SCHOOL50819,El Dorado,El Dorado,adm,UNION MINE HIGH SCHOOL,White,3
UNION MINE HIGH SCHOOL50819,El Dorado,El Dorado,app,UNION MINE HIGH SCHOOL,White,12
UNION MINE HIGH SCHOOL50819,El Dorado,El Dorado,enr,UNION MINE HIGH SCHOOL,All,
UNION MINE HIGH SCHOOL50819,El Dorado,El Dorado,adm,UNION MINE HIGH SCHOOL,All,4
UNION MINE HIGH SCHOOL50819,El Dorado,El Dorado,app,UNION MINE HIGH SCHOOL,All,15
UNIVERSITY CITY HIGH52887,San Diego,San Diego,enr,UNIVERSITY CITY HIGH,White,
UNIVERSITY CITY HIGH52887,San Diego,San Diego,adm,UNIVERSITY CITY HIGH,White,3
UNIVERSITY CITY HIGH52887,San Diego,San Diego,app,UNIVERSITY CITY HIGH,White,30
UNIVERSITY CITY HIGH52887,San Diego,San Diego,enr,UNIVERSITY CITY HIGH,Asian,
UNIVERSITY CITY HIGH52887,San Diego,San Diego,adm,UNIVERSITY CITY HIGH,Asian,
UNIVERSITY CITY HIGH52887,San Diego,San Diego,app,UNIVERSITY CITY HIGH,Asian,16
UNIVERSITY CITY HIGH52887,San Diego,San Diego,enr,UNIVERSITY CITY HIGH,Hispanic/ Latino,
UNIVERSITY CITY HIGH52887,San Diego,San Diego,adm,UNIVERSITY CITY HIGH,Hispanic/ Latino,
UNIVERSITY CITY HIGH52887,San Diego,San Diego,app,UNIVERSITY CITY HIGH,Hispanic/ Latino,15
UNIVERSITY CITY HIGH52887,San Diego,San Diego,enr,UNIVERSITY CITY HIGH,All,
UNIVERSITY CITY HIGH52887,San Diego,San Diego,adm,UNIVERSITY CITY HIGH,All,5
UNIVERSITY CITY HIGH52887,San Diego,San Diego,app,UNIVERSITY CITY HIGH,All,66
UNIVERSITY HIGH SCHOOL50936,Fresno,Fresno,enr,UNIVERSITY HIGH SCHOOL,White,3
UNIVERSITY HIGH SCHOOL50936,Fresno,Fresno,adm,UNIVERSITY HIGH SCHOOL,White,6
UNIVERSITY HIGH SCHOOL50936,Fresno,Fresno,app,UNIVERSITY HIGH SCHOOL,White,13
UNIVERSITY HIGH SCHOOL50936,Fresno,Fresno,enr,UNIVERSITY HIGH SCHOOL,Asian,
UNIVERSITY HIGH SCHOOL50936,Fresno,Fresno,adm,UNIVERSITY HIGH SCHOOL,Asian,5
UNIVERSITY HIGH SCHOOL50936,Fresno,Fresno,app,UNIVERSITY HIGH SCHOOL,Asian,17
UNIVERSITY HIGH SCHOOL50936,Fresno,Fresno,enr,UNIVERSITY HIGH SCHOOL,All,5
UNIVERSITY HIGH SCHOOL50936,Fresno,Fresno,adm,UNIVERSITY HIGH SCHOOL,All,13
UNIVERSITY HIGH SCHOOL50936,Fresno,Fresno,app,UNIVERSITY HIGH SCHOOL,All,36
UNIVERSITY HIGH SCHOOL51825,Los Angeles,Los Angeles,enr,UNIVERSITY HIGH SCHOOL,White,
UNIVERSITY HIGH SCHOOL51825,Los Angeles,Los Angeles,adm,UNIVERSITY HIGH SCHOOL,White,
UNIVERSITY HIGH SCHOOL51825,Los Angeles,Los Angeles,app,UNIVERSITY HIGH SCHOOL,White,15
UNIVERSITY HIGH SCHOOL51825,Los Angeles,Los Angeles,enr,UNIVERSITY HIGH SCHOOL,Asian,
UNIVERSITY HIGH SCHOOL51825,Los Angeles,Los Angeles,adm,UNIVERSITY HIGH SCHOOL,Asian,4
UNIVERSITY HIGH SCHOOL51825,Los Angeles,Los Angeles,app,UNIVERSITY HIGH SCHOOL,Asian,7
UNIVERSITY HIGH SCHOOL51825,Los Angeles,Los Angeles,enr,UNIVERSITY HIGH SCHOOL,Hispanic/ Latino,3
UNIVERSITY HIGH SCHOOL51825,Los Angeles,Los Angeles,adm,UNIVERSITY HIGH SCHOOL,Hispanic/ Latino,3
UNIVERSITY HIGH SCHOOL51825,Los Angeles,Los Angeles,app,UNIVERSITY HIGH SCHOOL,Hispanic/ Latino,25
UNIVERSITY HIGH SCHOOL51825,Los Angeles,Los Angeles,enr,UNIVERSITY HIGH SCHOOL,African American,
UNIVERSITY HIGH SCHOOL51825,Los Angeles,Los Angeles,adm,UNIVERSITY HIGH SCHOOL,African American,
UNIVERSITY HIGH SCHOOL51825,Los Angeles,Los Angeles,app,UNIVERSITY HIGH SCHOOL,African American,8
UNIVERSITY HIGH SCHOOL51825,Los Angeles,Los Angeles,enr,UNIVERSITY HIGH SCHOOL,All,7
UNIVERSITY HIGH SCHOOL51825,Los Angeles,Los Angeles,adm,UNIVERSITY HIGH SCHOOL,All,10
UNIVERSITY HIGH SCHOOL51825,Los Angeles,Los Angeles,app,UNIVERSITY HIGH SCHOOL,All,56
UNIVERSITY HIGH SCHOOL51984,Irvine,Orange,enr,UNIVERSITY HIGH SCHOOL,Inter- national,
UNIVERSITY HIGH SCHOOL51984,Irvine,Orange,adm,UNIVERSITY HIGH SCHOOL,Inter- national,
UNIVERSITY HIGH SCHOOL51984,Irvine,Orange,app,UNIVERSITY HIGH SCHOOL,Inter- national,5
UNIVERSITY HIGH SCHOOL51984,Irvine,Orange,enr,UNIVERSITY HIGH SCHOOL,White,
UNIVERSITY HIGH SCHOOL51984,Irvine,Orange,adm,UNIVERSITY HIGH SCHOOL,White,4
UNIVERSITY HIGH SCHOOL51984,Irvine,Orange,app,UNIVERSITY HIGH SCHOOL,White,50
UNIVERSITY HIGH SCHOOL51984,Irvine,Orange,enr,UNIVERSITY HIGH SCHOOL,Asian,19
UNIVERSITY HIGH SCHOOL51984,Irvine,Orange,adm,UNIVERSITY HIGH SCHOOL,Asian,38
UNIVERSITY HIGH SCHOOL51984,Irvine,Orange,app,UNIVERSITY HIGH SCHOOL,Asian,150
UNIVERSITY HIGH SCHOOL51984,Irvine,Orange,enr,UNIVERSITY HIGH SCHOOL,Hispanic/ Latino,
UNIVERSITY HIGH SCHOOL51984,Irvine,Orange,adm,UNIVERSITY HIGH SCHOOL,Hispanic/ Latino,
UNIVERSITY HIGH SCHOOL51984,Irvine,Orange,app,UNIVERSITY HIGH SCHOOL,Hispanic/ Latino,5
UNIVERSITY HIGH SCHOOL51984,Irvine,Orange,enr,UNIVERSITY HIGH SCHOOL,African American,
UNIVERSITY HIGH SCHOOL51984,Irvine,Orange,adm,UNIVERSITY HIGH SCHOOL,African American,
UNIVERSITY HIGH SCHOOL51984,Irvine,Orange,app,UNIVERSITY HIGH SCHOOL,African American,7
UNIVERSITY HIGH SCHOOL51984,Irvine,Orange,enr,UNIVERSITY HIGH SCHOOL,All,24
UNIVERSITY HIGH SCHOOL51984,Irvine,Orange,adm,UNIVERSITY HIGH SCHOOL,All,46
UNIVERSITY HIGH SCHOOL51984,Irvine,Orange,app,UNIVERSITY HIGH SCHOOL,All,232
UNIVERSITY PREP ACADEMY54245,San Jose,Santa Clara,enr,UNIVERSITY PREP ACADEMY,Asian,
UNIVERSITY PREP ACADEMY54245,San Jose,Santa Clara,adm,UNIVERSITY PREP ACADEMY,Asian,
UNIVERSITY PREP ACADEMY54245,San Jose,Santa Clara,app,UNIVERSITY PREP ACADEMY,Asian,7
UNIVERSITY PREP ACADEMY54245,San Jose,Santa Clara,enr,UNIVERSITY PREP ACADEMY,All,
UNIVERSITY PREP ACADEMY54245,San Jose,Santa Clara,adm,UNIVERSITY PREP ACADEMY,All,
UNIVERSITY PREP ACADEMY54245,San Jose,Santa Clara,app,UNIVERSITY PREP ACADEMY,All,13
UNIVERSITY PREPARATORY SCHOOL53912,Redding,Shasta,enr,UNIVERSITY PREPARATORY SCHOOL,White,
UNIVERSITY PREPARATORY SCHOOL53912,Redding,Shasta,adm,UNIVERSITY PREPARATORY SCHOOL,White,4
UNIVERSITY PREPARATORY SCHOOL53912,Redding,Shasta,app,UNIVERSITY PREPARATORY SCHOOL,White,11
UNIVERSITY PREPARATORY SCHOOL53912,Redding,Shasta,enr,UNIVERSITY PREPARATORY SCHOOL,All,
UNIVERSITY PREPARATORY SCHOOL53912,Redding,Shasta,adm,UNIVERSITY PREPARATORY SCHOOL,All,7
UNIVERSITY PREPARATORY SCHOOL53912,Redding,Shasta,app,UNIVERSITY PREPARATORY SCHOOL,All,18
UNIVERSITY PREPARATORY54101,Victorville,San Bernardino,enr,UNIVERSITY PREPARATORY,Asian,
UNIVERSITY PREPARATORY54101,Victorville,San Bernardino,adm,UNIVERSITY PREPARATORY,Asian,
UNIVERSITY PREPARATORY54101,Victorville,San Bernardino,app,UNIVERSITY PREPARATORY,Asian,7
UNIVERSITY PREPARATORY54101,Victorville,San Bernardino,enr,UNIVERSITY PREPARATORY,Hispanic/ Latino,
UNIVERSITY PREPARATORY54101,Victorville,San Bernardino,adm,UNIVERSITY PREPARATORY,Hispanic/ Latino,3
UNIVERSITY PREPARATORY54101,Victorville,San Bernardino,app,UNIVERSITY PREPARATORY,Hispanic/ Latino,28
UNIVERSITY PREPARATORY54101,Victorville,San Bernardino,enr,UNIVERSITY PREPARATORY,African American,
UNIVERSITY PREPARATORY54101,Victorville,San Bernardino,adm,UNIVERSITY PREPARATORY,African American,
UNIVERSITY PREPARATORY54101,Victorville,San Bernardino,app,UNIVERSITY PREPARATORY,African American,7
UNIVERSITY PREPARATORY54101,Victorville,San Bernardino,enr,UNIVERSITY PREPARATORY,All,
UNIVERSITY PREPARATORY54101,Victorville,San Bernardino,adm,UNIVERSITY PREPARATORY,All,6
UNIVERSITY PREPARATORY54101,Victorville,San Bernardino,app,UNIVERSITY PREPARATORY,All,47
UNIVERSITY PREPARTORY HIGH SCH54458,Visalia,Tulare,enr,UNIVERSITY PREPARTORY HIGH SCH,All,
UNIVERSITY PREPARTORY HIGH SCH54458,Visalia,Tulare,adm,UNIVERSITY PREPARTORY HIGH SCH,All,
UNIVERSITY PREPARTORY HIGH SCH54458,Visalia,Tulare,app,UNIVERSITY PREPARTORY HIGH SCH,All,6
UPLAND HIGH SCHOOL53586,Upland,San Bernardino,enr,UPLAND HIGH SCHOOL,White,
UPLAND HIGH SCHOOL53586,Upland,San Bernardino,adm,UPLAND HIGH SCHOOL,White,
UPLAND HIGH SCHOOL53586,Upland,San Bernardino,app,UPLAND HIGH SCHOOL,White,9
UPLAND HIGH SCHOOL53586,Upland,San Bernardino,enr,UPLAND HIGH SCHOOL,Asian,
UPLAND HIGH SCHOOL53586,Upland,San Bernardino,adm,UPLAND HIGH SCHOOL,Asian,5
UPLAND HIGH SCHOOL53586,Upland,San Bernardino,app,UPLAND HIGH SCHOOL,Asian,17
UPLAND HIGH SCHOOL53586,Upland,San Bernardino,enr,UPLAND HIGH SCHOOL,Hispanic/ Latino,
UPLAND HIGH SCHOOL53586,Upland,San Bernardino,adm,UPLAND HIGH SCHOOL,Hispanic/ Latino,
UPLAND HIGH SCHOOL53586,Upland,San Bernardino,app,UPLAND HIGH SCHOOL,Hispanic/ Latino,19
UPLAND HIGH SCHOOL53586,Upland,San Bernardino,enr,UPLAND HIGH SCHOOL,All,
UPLAND HIGH SCHOOL53586,Upland,San Bernardino,adm,UPLAND HIGH SCHOOL,All,6
UPLAND HIGH SCHOOL53586,Upland,San Bernardino,app,UPLAND HIGH SCHOOL,All,49
USC HYBRID HIGH SCHOOL54673,Los Angeles,Los Angeles,enr,USC HYBRID HIGH SCHOOL,Hispanic/ Latino,
USC HYBRID HIGH SCHOOL54673,Los Angeles,Los Angeles,adm,USC HYBRID HIGH SCHOOL,Hispanic/ Latino,3
USC HYBRID HIGH SCHOOL54673,Los Angeles,Los Angeles,app,USC HYBRID HIGH SCHOOL,Hispanic/ Latino,11
USC HYBRID HIGH SCHOOL54673,Los Angeles,Los Angeles,enr,USC HYBRID HIGH SCHOOL,All,
USC HYBRID HIGH SCHOOL54673,Los Angeles,Los Angeles,adm,USC HYBRID HIGH SCHOOL,All,3
USC HYBRID HIGH SCHOOL54673,Los Angeles,Los Angeles,app,USC HYBRID HIGH SCHOOL,All,15
VACAVILLE HIGH SCHOOL53595,Vacaville,Solano,enr,VACAVILLE HIGH SCHOOL,White,3
VACAVILLE HIGH SCHOOL53595,Vacaville,Solano,adm,VACAVILLE HIGH SCHOOL,White,3
VACAVILLE HIGH SCHOOL53595,Vacaville,Solano,app,VACAVILLE HIGH SCHOOL,White,14
VACAVILLE HIGH SCHOOL53595,Vacaville,Solano,enr,VACAVILLE HIGH SCHOOL,Asian,
VACAVILLE HIGH SCHOOL53595,Vacaville,Solano,adm,VACAVILLE HIGH SCHOOL,Asian,
VACAVILLE HIGH SCHOOL53595,Vacaville,Solano,app,VACAVILLE HIGH SCHOOL,Asian,7
VACAVILLE HIGH SCHOOL53595,Vacaville,Solano,enr,VACAVILLE HIGH SCHOOL,Hispanic/ Latino,
VACAVILLE HIGH SCHOOL53595,Vacaville,Solano,adm,VACAVILLE HIGH SCHOOL,Hispanic/ Latino,
VACAVILLE HIGH SCHOOL53595,Vacaville,Solano,app,VACAVILLE HIGH SCHOOL,Hispanic/ Latino,6
VACAVILLE HIGH SCHOOL53595,Vacaville,Solano,enr,VACAVILLE HIGH SCHOOL,All,4
VACAVILLE HIGH SCHOOL53595,Vacaville,Solano,adm,VACAVILLE HIGH SCHOOL,All,4
VACAVILLE HIGH SCHOOL53595,Vacaville,Solano,app,VACAVILLE HIGH SCHOOL,All,28
VALENCIA HIGH SCHOOL52480,Placentia,Orange,enr,VALENCIA HIGH SCHOOL,White,3
VALENCIA HIGH SCHOOL52480,Placentia,Orange,adm,VALENCIA HIGH SCHOOL,White,4
VALENCIA HIGH SCHOOL52480,Placentia,Orange,app,VALENCIA HIGH SCHOOL,White,16
VALENCIA HIGH SCHOOL52480,Placentia,Orange,enr,VALENCIA HIGH SCHOOL,Asian,8
VALENCIA HIGH SCHOOL52480,Placentia,Orange,adm,VALENCIA HIGH SCHOOL,Asian,23
VALENCIA HIGH SCHOOL52480,Placentia,Orange,app,VALENCIA HIGH SCHOOL,Asian,65
VALENCIA HIGH SCHOOL52480,Placentia,Orange,enr,VALENCIA HIGH SCHOOL,Hispanic/ Latino,
VALENCIA HIGH SCHOOL52480,Placentia,Orange,adm,VALENCIA HIGH SCHOOL,Hispanic/ Latino,
VALENCIA HIGH SCHOOL52480,Placentia,Orange,app,VALENCIA HIGH SCHOOL,Hispanic/ Latino,13
VALENCIA HIGH SCHOOL52480,Placentia,Orange,enr,VALENCIA HIGH SCHOOL,All,11
VALENCIA HIGH SCHOOL52480,Placentia,Orange,adm,VALENCIA HIGH SCHOOL,All,29
VALENCIA HIGH SCHOOL52480,Placentia,Orange,app,VALENCIA HIGH SCHOOL,All,99
VALENCIA HIGH SCHOOL53608,Valencia,Los Angeles,enr,VALENCIA HIGH SCHOOL,White,5
VALENCIA HIGH SCHOOL53608,Valencia,Los Angeles,adm,VALENCIA HIGH SCHOOL,White,7
VALENCIA HIGH SCHOOL53608,Valencia,Los Angeles,app,VALENCIA HIGH SCHOOL,White,26
VALENCIA HIGH SCHOOL53608,Valencia,Los Angeles,enr,VALENCIA HIGH SCHOOL,Asian,
VALENCIA HIGH SCHOOL53608,Valencia,Los Angeles,adm,VALENCIA HIGH SCHOOL,Asian,7
VALENCIA HIGH SCHOOL53608,Valencia,Los Angeles,app,VALENCIA HIGH SCHOOL,Asian,35
VALENCIA HIGH SCHOOL53608,Valencia,Los Angeles,enr,VALENCIA HIGH SCHOOL,Hispanic/ Latino,
VALENCIA HIGH SCHOOL53608,Valencia,Los Angeles,adm,VALENCIA HIGH SCHOOL,Hispanic/ Latino,
VALENCIA HIGH SCHOOL53608,Valencia,Los Angeles,app,VALENCIA HIGH SCHOOL,Hispanic/ Latino,13
VALENCIA HIGH SCHOOL53608,Valencia,Los Angeles,enr,VALENCIA HIGH SCHOOL,African American,
VALENCIA HIGH SCHOOL53608,Valencia,Los Angeles,adm,VALENCIA HIGH SCHOOL,African American,
VALENCIA HIGH SCHOOL53608,Valencia,Los Angeles,app,VALENCIA HIGH SCHOOL,African American,5
VALENCIA HIGH SCHOOL53608,Valencia,Los Angeles,enr,VALENCIA HIGH SCHOOL,All,7
VALENCIA HIGH SCHOOL53608,Valencia,Los Angeles,adm,VALENCIA HIGH SCHOOL,All,14
VALENCIA HIGH SCHOOL53608,Valencia,Los Angeles,app,VALENCIA HIGH SCHOOL,All,81
VALHALLA HIGH SCHOOL50804,El Cajon,San Diego,enr,VALHALLA HIGH SCHOOL,White,
VALHALLA HIGH SCHOOL50804,El Cajon,San Diego,adm,VALHALLA HIGH SCHOOL,White,
VALHALLA HIGH SCHOOL50804,El Cajon,San Diego,app,VALHALLA HIGH SCHOOL,White,13
VALHALLA HIGH SCHOOL50804,El Cajon,San Diego,enr,VALHALLA HIGH SCHOOL,Asian,
VALHALLA HIGH SCHOOL50804,El Cajon,San Diego,adm,VALHALLA HIGH SCHOOL,Asian,
VALHALLA HIGH SCHOOL50804,El Cajon,San Diego,app,VALHALLA HIGH SCHOOL,Asian,5
VALHALLA HIGH SCHOOL50804,El Cajon,San Diego,enr,VALHALLA HIGH SCHOOL,Hispanic/ Latino,
VALHALLA HIGH SCHOOL50804,El Cajon,San Diego,adm,VALHALLA HIGH SCHOOL,Hispanic/ Latino,
VALHALLA HIGH SCHOOL50804,El Cajon,San Diego,app,VALHALLA HIGH SCHOOL,Hispanic/ Latino,5
VALHALLA HIGH SCHOOL50804,El Cajon,San Diego,enr,VALHALLA HIGH SCHOOL,All,
VALHALLA HIGH SCHOOL50804,El Cajon,San Diego,adm,VALHALLA HIGH SCHOOL,All,
VALHALLA HIGH SCHOOL50804,El Cajon,San Diego,app,VALHALLA HIGH SCHOOL,All,24
VALLEJO SENIOR HIGH SCHOOL53610,Vallejo,Solano,enr,VALLEJO SENIOR HIGH SCHOOL,Asian,
VALLEJO SENIOR HIGH SCHOOL53610,Vallejo,Solano,adm,VALLEJO SENIOR HIGH SCHOOL,Asian,3
VALLEJO SENIOR HIGH SCHOOL53610,Vallejo,Solano,app,VALLEJO SENIOR HIGH SCHOOL,Asian,8
VALLEJO SENIOR HIGH SCHOOL53610,Vallejo,Solano,enr,VALLEJO SENIOR HIGH SCHOOL,All,
VALLEJO SENIOR HIGH SCHOOL53610,Vallejo,Solano,adm,VALLEJO SENIOR HIGH SCHOOL,All,3
VALLEJO SENIOR HIGH SCHOOL53610,Vallejo,Solano,app,VALLEJO SENIOR HIGH SCHOOL,All,14
VALLEY ACADEMY ARTS & SCIENCES54548,Granada Hills,Los Angeles,enr,VALLEY ACADEMY ARTS & SCIENCES,White,
VALLEY ACADEMY ARTS & SCIENCES54548,Granada Hills,Los Angeles,adm,VALLEY ACADEMY ARTS & SCIENCES,White,
VALLEY ACADEMY ARTS & SCIENCES54548,Granada Hills,Los Angeles,app,VALLEY ACADEMY ARTS & SCIENCES,White,5
VALLEY ACADEMY ARTS & SCIENCES54548,Granada Hills,Los Angeles,enr,VALLEY ACADEMY ARTS & SCIENCES,Hispanic/ Latino,
VALLEY ACADEMY ARTS & SCIENCES54548,Granada Hills,Los Angeles,adm,VALLEY ACADEMY ARTS & SCIENCES,Hispanic/ Latino,
VALLEY ACADEMY ARTS & SCIENCES54548,Granada Hills,Los Angeles,app,VALLEY ACADEMY ARTS & SCIENCES,Hispanic/ Latino,10
VALLEY ACADEMY ARTS & SCIENCES54548,Granada Hills,Los Angeles,enr,VALLEY ACADEMY ARTS & SCIENCES,All,
VALLEY ACADEMY ARTS & SCIENCES54548,Granada Hills,Los Angeles,adm,VALLEY ACADEMY ARTS & SCIENCES,All,5
VALLEY ACADEMY ARTS & SCIENCES54548,Granada Hills,Los Angeles,app,VALLEY ACADEMY ARTS & SCIENCES,All,21
VALLEY ALTERNATIVE SCHOOL52154,Van Nuys,Los Angeles,enr,VALLEY ALTERNATIVE SCHOOL,White,
VALLEY ALTERNATIVE SCHOOL52154,Van Nuys,Los Angeles,adm,VALLEY ALTERNATIVE SCHOOL,White,
VALLEY ALTERNATIVE SCHOOL52154,Van Nuys,Los Angeles,app,VALLEY ALTERNATIVE SCHOOL,White,7
VALLEY ALTERNATIVE SCHOOL52154,Van Nuys,Los Angeles,enr,VALLEY ALTERNATIVE SCHOOL,All,
VALLEY ALTERNATIVE SCHOOL52154,Van Nuys,Los Angeles,adm,VALLEY ALTERNATIVE SCHOOL,All,
VALLEY ALTERNATIVE SCHOOL52154,Van Nuys,Los Angeles,app,VALLEY ALTERNATIVE SCHOOL,All,12
VALLEY CENTER HIGH SCHOOL53695,Valley Center,San Diego,enr,VALLEY CENTER HIGH SCHOOL,White,
VALLEY CENTER HIGH SCHOOL53695,Valley Center,San Diego,adm,VALLEY CENTER HIGH SCHOOL,White,
VALLEY CENTER HIGH SCHOOL53695,Valley Center,San Diego,app,VALLEY CENTER HIGH SCHOOL,White,6
VALLEY CENTER HIGH SCHOOL53695,Valley Center,San Diego,enr,VALLEY CENTER HIGH SCHOOL,Hispanic/ Latino,
VALLEY CENTER HIGH SCHOOL53695,Valley Center,San Diego,adm,VALLEY CENTER HIGH SCHOOL,Hispanic/ Latino,
VALLEY CENTER HIGH SCHOOL53695,Valley Center,San Diego,app,VALLEY CENTER HIGH SCHOOL,Hispanic/ Latino,5
VALLEY CENTER HIGH SCHOOL53695,Valley Center,San Diego,enr,VALLEY CENTER HIGH SCHOOL,All,
VALLEY CENTER HIGH SCHOOL53695,Valley Center,San Diego,adm,VALLEY CENTER HIGH SCHOOL,All,
VALLEY CENTER HIGH SCHOOL53695,Valley Center,San Diego,app,VALLEY CENTER HIGH SCHOOL,All,13
VALLEY HIGH SCHOOL52736,Sacramento,Sacramento,enr,VALLEY HIGH SCHOOL,Asian,
VALLEY HIGH SCHOOL52736,Sacramento,Sacramento,adm,VALLEY HIGH SCHOOL,Asian,
VALLEY HIGH SCHOOL52736,Sacramento,Sacramento,app,VALLEY HIGH SCHOOL,Asian,13
VALLEY HIGH SCHOOL52736,Sacramento,Sacramento,enr,VALLEY HIGH SCHOOL,Hispanic/ Latino,
VALLEY HIGH SCHOOL52736,Sacramento,Sacramento,adm,VALLEY HIGH SCHOOL,Hispanic/ Latino,
VALLEY HIGH SCHOOL52736,Sacramento,Sacramento,app,VALLEY HIGH SCHOOL,Hispanic/ Latino,11
VALLEY HIGH SCHOOL52736,Sacramento,Sacramento,enr,VALLEY HIGH SCHOOL,All,3
VALLEY HIGH SCHOOL52736,Sacramento,Sacramento,adm,VALLEY HIGH SCHOOL,All,4
VALLEY HIGH SCHOOL52736,Sacramento,Sacramento,app,VALLEY HIGH SCHOOL,All,25
VALLEY HIGH SCHOOL53243,Santa Ana,Orange,enr,VALLEY HIGH SCHOOL,Hispanic/ Latino,
VALLEY HIGH SCHOOL53243,Santa Ana,Orange,adm,VALLEY HIGH SCHOOL,Hispanic/ Latino,8
VALLEY HIGH SCHOOL53243,Santa Ana,Orange,app,VALLEY HIGH SCHOOL,Hispanic/ Latino,28
VALLEY HIGH SCHOOL53243,Santa Ana,Orange,enr,VALLEY HIGH SCHOOL,All,
VALLEY HIGH SCHOOL53243,Santa Ana,Orange,adm,VALLEY HIGH SCHOOL,All,9
VALLEY HIGH SCHOOL53243,Santa Ana,Orange,app,VALLEY HIGH SCHOOL,All,32
VALLEY VIEW HIGH SCHOOL52057,Moreno Valley,Riverside,enr,VALLEY VIEW HIGH SCHOOL,Hispanic/ Latino,
VALLEY VIEW HIGH SCHOOL52057,Moreno Valley,Riverside,adm,VALLEY VIEW HIGH SCHOOL,Hispanic/ Latino,
VALLEY VIEW HIGH SCHOOL52057,Moreno Valley,Riverside,app,VALLEY VIEW HIGH SCHOOL,Hispanic/ Latino,14
VALLEY VIEW HIGH SCHOOL52057,Moreno Valley,Riverside,enr,VALLEY VIEW HIGH SCHOOL,African American,
VALLEY VIEW HIGH SCHOOL52057,Moreno Valley,Riverside,adm,VALLEY VIEW HIGH SCHOOL,African American,
VALLEY VIEW HIGH SCHOOL52057,Moreno Valley,Riverside,app,VALLEY VIEW HIGH SCHOOL,African American,7
VALLEY VIEW HIGH SCHOOL52057,Moreno Valley,Riverside,enr,VALLEY VIEW HIGH SCHOOL,All,
VALLEY VIEW HIGH SCHOOL52057,Moreno Valley,Riverside,adm,VALLEY VIEW HIGH SCHOOL,All,
VALLEY VIEW HIGH SCHOOL52057,Moreno Valley,Riverside,app,VALLEY VIEW HIGH SCHOOL,All,26
VALOR ACADEMY CHARTER SCHOOL54728,Panorama City,Los Angeles,enr,VALOR ACADEMY CHARTER SCHOOL,All,
VALOR ACADEMY CHARTER SCHOOL54728,Panorama City,Los Angeles,adm,VALOR ACADEMY CHARTER SCHOOL,All,
VALOR ACADEMY CHARTER SCHOOL54728,Panorama City,Los Angeles,app,VALOR ACADEMY CHARTER SCHOOL,All,8
VAN NUYS HIGH SCHOOL53635,Van Nuys,Los Angeles,enr,VAN NUYS HIGH SCHOOL,White,
VAN NUYS HIGH SCHOOL53635,Van Nuys,Los Angeles,adm,VAN NUYS HIGH SCHOOL,White,
VAN NUYS HIGH SCHOOL53635,Van Nuys,Los Angeles,app,VAN NUYS HIGH SCHOOL,White,6
VAN NUYS HIGH SCHOOL53635,Van Nuys,Los Angeles,enr,VAN NUYS HIGH SCHOOL,Asian,4
VAN NUYS HIGH SCHOOL53635,Van Nuys,Los Angeles,adm,VAN NUYS HIGH SCHOOL,Asian,7
VAN NUYS HIGH SCHOOL53635,Van Nuys,Los Angeles,app,VAN NUYS HIGH SCHOOL,Asian,28
VAN NUYS HIGH SCHOOL53635,Van Nuys,Los Angeles,enr,VAN NUYS HIGH SCHOOL,Hispanic/ Latino,
VAN NUYS HIGH SCHOOL53635,Van Nuys,Los Angeles,adm,VAN NUYS HIGH SCHOOL,Hispanic/ Latino,
